tiempo,coste
39,3514.2000000000003
45,3446.4
51,3416.6000000000004
52,3415.6
62,3392.6000000000004
35,3633.2000000000003
54,3402.4
48,3426.4
40,3501.0000000000005
46,3439.6
36,3547.2000000000003
38,3521.6000000000004
43,3467.0
41,3492.6
37,3539.8
42,3485.2
39,3514.2000000000003
44,3459.6
45,3446.4
51,3416.6000000000004
52,3415.6
35,3633.2000000000003
62,3392.6000000000004
54,3402.4
48,3426.4
40,3501.0000000000005
46,3439.6
36,3547.2000000000003
38,3521.6000000000004
43,3467.0
41,3492.6
39,3514.2000000000003
37,3539.8
42,3485.2
44,3459.6
45,3446.4
51,3416.6000000000004
52,3415.6
35,3633.2000000000003
62,3392.6000000000004
54,3402.4
48,3426.4
40,3501.0000000000005
46,3439.6
36,3547.2000000000003
43,3467.0
38,3521.6000000000004
41,3492.6
42,3485.2
37,3539.8
44,3459.6
39,3514.2000000000003
45,3446.4
54,3402.4
34,3747.4000000000005
54,3402.4
34,3747.4000000000005
37,3572.2000000000003
35,3661.4000000000005
36,3648.2000000000007
40,3527.6
41,3495.7999999999997
38,3546.4
44,3464.4
43,3482.6
39,3544.8
40,3527.6
49,3431.2000000000003
35,3661.4000000000005
44,3464.4
52,3415.6
47,3444.4
36,3648.2000000000007
46,3451.2000000000003
49,3431.2000000000003
51,3422.4
46,3451.2000000000003
51,3422.4
47,3444.4
52,3415.6
42,3490.0
43,3482.6
41,3495.7999999999997
42,3490.0
38,3546.4
39,3544.8
34,3747.4000000000005
54,3402.4
40,3527.6
35,3661.4000000000005
44,3464.4
36,3648.2000000000007
49,3431.2000000000003
46,3451.2000000000003
51,3422.4
52,3415.6
47,3444.4
43,3482.6
41,3495.7999999999997
42,3490.0
38,3546.4
39,3544.8
54,3402.4
34,3747.4000000000005
40,3527.6
35,3661.4000000000005
44,3464.4
36,3648.2000000000007
49,3431.2000000000003
46,3451.2000000000003
51,3422.4
47,3444.4
52,3415.6
43,3482.6
41,3495.7999999999997
42,3490.0
38,3546.4
39,3544.8
54,3402.4
34,3747.4000000000005
40,3527.6
35,3661.4000000000005
44,3464.4
36,3648.2000000000007
49,3431.2000000000003
46,3451.2000000000003
51,3422.4
52,3415.6
47,3444.4
43,3482.6
41,3495.7999999999997
42,3490.0
38,3546.4
39,3544.8
34,3747.4000000000005
54,3402.4
40,3527.6
35,3661.4000000000005
44,3464.4
36,3648.2000000000007
49,3431.2000000000003
46,3451.2000000000003
51,3422.4
52,3415.6
47,3444.4
43,3482.6
41,3495.7999999999997
42,3490.0
38,3546.4
39,3544.8
54,3402.4
34,3747.4000000000005
40,3527.6
38,3546.4
62,3392.6000000000004
62,3392.6000000000004
38,3546.4
40,3527.6
41,3492.6
42,3485.2
43,3467.0
39,3544.8
40,3527.6
54,3402.4
48,3426.4
44,3459.6
46,3439.6
45,3446.4
54,3402.4
52,3411.8
50,3425.0
51,3416.6000000000004
46,3439.6
41,3492.6
43,3467.0
42,3485.2
44,3459.6
45,3446.4
52,3411.8
51,3416.6000000000004
48,3426.4
39,3544.8
50,3425.0
62,3392.6000000000004
38,3546.4
40,3527.6
54,3402.4
46,3439.6
41,3492.6
43,3467.0
42,3485.2
44,3459.6
45,3446.4
52,3411.8
51,3416.6000000000004
48,3426.4
39,3544.8
50,3425.0
38,3546.4
62,3392.6000000000004
40,3527.6
54,3402.4
46,3439.6
41,3492.6
43,3467.0
44,3459.6
42,3485.2
45,3446.4
52,3411.8
51,3416.6000000000004
48,3426.4
39,3544.8
50,3425.0
38,3546.4
62,3392.6000000000004
40,3527.6
54,3402.4
46,3439.6
41,3492.6
43,3467.0
42,3485.2
44,3459.6
45,3446.4
52,3411.8
51,3416.6000000000004
48,3426.4
39,3544.8
50,3425.0
38,3546.4
62,3392.6000000000004
40,3527.6
54,3402.4
46,3439.6
41,3492.6
43,3467.0
44,3459.6
42,3485.2
45,3446.4
52,3411.8
51,3416.6000000000004
48,3426.4
39,3544.8
50,3425.0
38,3546.4
62,3392.6000000000004
40,3527.6
54,3402.4
46,3439.6
41,3492.6
43,3467.0
42,3485.2
44,3459.6
45,3446.4
62,3392.6000000000004
35,3584.8
62,3392.6000000000004
35,3584.8
36,3547.2000000000003
38,3521.6000000000004
43,3467.0
37,3545.6000000000004
42,3491.0
40,3508.4000000000005
41,3492.6
51,3422.4
53,3408.2000000000003
38,3521.6000000000004
43,3467.0
40,3508.4000000000005
45,3453.8
46,3446.4
48,3433.8
58,3398.4000000000005
54,3402.4
45,3453.8
48,3433.8
46,3446.4
49,3426.4
58,3398.4000000000005
53,3408.2000000000003
51,3422.4
49,3426.4
54,3402.4
36,3547.2000000000003
41,3492.6
37,3545.6000000000004
42,3491.0
35,3584.8
62,3392.6000000000004
43,3467.0
38,3521.6000000000004
40,3508.4000000000005
45,3453.8
48,3433.8
46,3446.4
58,3398.4000000000005
53,3408.2000000000003
51,3422.4
49,3426.4
54,3402.4
36,3547.2000000000003
41,3492.6
37,3545.6000000000004
42,3491.0
62,3392.6000000000004
35,3584.8
38,3521.6000000000004
43,3467.0
40,3508.4000000000005
45,3453.8
48,3433.8
46,3446.4
58,3398.4000000000005
53,3408.2000000000003
51,3422.4
49,3426.4
54,3402.4
36,3547.2000000000003
41,3492.6
37,3545.6000000000004
42,3491.0
35,3584.8
62,3392.6000000000004
43,3467.0
38,3521.6000000000004
40,3508.4000000000005
45,3453.8
48,3433.8
46,3446.4
58,3398.4000000000005
53,3408.2000000000003
51,3422.4
49,3426.4
54,3402.4
36,3547.2000000000003
41,3492.6
37,3545.6000000000004
42,3491.0
35,3584.8
62,3392.6000000000004
38,3521.6000000000004
43,3467.0
40,3508.4000000000005
45,3453.8
48,3433.8
46,3446.4
58,3398.4000000000005
53,3408.2000000000003
51,3422.4
49,3426.4
54,3402.4
36,3547.2000000000003
41,3492.6
